Gene_ID	Healthy_012	Healthy_011	Healthy_015	Healthy_013	AcneInversa_ROS11E	AcneInversa_ROS8C1	AcneInversa_ROS4D1
Group	Healthy	Healthy	Healthy	Healthy	Acne_Inversa	Acne_Inversa	Acne_Inversa
ENSG00000224621	2.31012	1.96134	1.47854	2.15841	0.941668	1.73678	0.941668
ENSG00000142632	6.37373	6.36888	6.41247	6.26444	5.88938	5.41768	5.30721
ENSG00000237276	3.82755	4.00965	4.4345	3.58076	3.06506	3.43372	3.05311
ENSG00000132881	4.10126	4.50522	4.66549	4.12272	3.78783	4.38594	3.81388
ENSG00000037637	6.99766	6.95296	7.02823	6.99701	6.61422	6.62868	6.5298
ENSG00000055070	6.66577	6.83692	6.82974	6.71036	6.77043	6.92038	6.73077
ENSG00000226457	2.31012	2.34641	2.21574	2.58731	2.77364	2.5067	2.88094
ENSG00000187144	2.73987	2.80502	2.97049	3.22667	2.65337	3.33294	3.22084
ENSG00000157191	6.42981	6.57231	6.68093	6.45663	6.89585	6.91699	6.93854
ENSG00000226029	4.45255	4.46733	4.67991	4.40026	4.67864	4.27355	4.67033
ENSG00000080947	5.32923	5.10024	5.51888	5.2058	5.52616	5.36182	4.98225
ENSG00000219481	5.43254	5.20148	5.26356	5.32242	4.94376	5.46272	5.54499
ENSG00000271732	2.0309	1.66669	2.14158	1.44666	1.35103	1.44666	0.941668
ENSG00000215908	6.49756	6.36047	6.44002	6.39302	6.2874	6.58231	5.96158
ENSG00000186301	3.89526	3.77851	3.77573	4.01675	3.11796	3.20541	1.7588
ENSG00000236698	1.6146	0.941668	1.71476	1.16398	1.28727	0.767897	0.941668
ENSG00000058453	6.59689	6.55924	6.76288	6.63771	6.43959	6.4597	5.9092
ENSG00000186715	2.0309	1.44666	1.86302	1.73678	0.594126	1.35103	1.44666
ENSG00000228549	0.198042	2.0309	1.47854	1.16398	0	1.12288	0.941668
ENSG00000238142	1.6146	1.8821	1.86302	1.92319	1.28727	2.58731	2.21574
ENSG00000235241	1.6146	1.44666	0.941668	2.18708	0	1.44666	1.44666
ENSG00000207005	1.38291	0.941668	1.71476	0.709973	1.35103	0.767897	2.22936
ENSG00000272426	2.0309	1.96134	1.20508	2.21574	0.941668	1.12288	1.86302
ENSG00000117122	4.5873	4.39553	4.57677	4.68595	5.76736	5.61809	5.92808
ENSG00000226526	0.825821	1.92319	1.86302	1.47854	2.01407	1.35103	1.7588
ENSG00000159363	6.57328	6.75105	6.67385	6.43573	6.38	6.59028	6.71493
ENSG00000117118	5.93529	6.09471	6.00489	6.05901	5.86509	5.83821	6.18662
ENSG00000117115	7.57965	7.85073	7.28301	7.181	5.57153	5.31286	6.49691
ENSG00000204362	1.92319	1.35103	1.08179	1.16398	1.7588	1.995	0.941668
ENSG00000142623	5.72296	5.87444	5.07826	5.50168	4.7797	4.66905	0.941668
ENSG00000142619	5.46793	4.85132	4.60046	5.16475	4.49233	3.67335	0.941668
ENSG00000159339	1.6146	1.92319	2.11148	0.65205	2.85809	0.767897	4.14938
ENSG00000179051	7.38014	7.43052	7.47059	7.39712	7.40121	7.41164	7.05483
ENSG00000074964	7.39678	7.5863	7.64768	7.69036	7.18877	7.27055	6.73122
ENSG00000117154	2.60639	2.72349	2.8274	2.54916	2.5067	3.04031	3.59817
ENSG00000280222	2.32255	2.78913	2.49684	1.92319	2.96352	2.5067	2.25541
ENSG00000179023	3.58076	4.88663	3.20541	1.995	2.12653	2.58731	3.60885
ENSG00000255275	0.941668	1.44666	1.92319	0.709973	0.594126	0.396084	0.941668
ENSG00000159423	6.44749	6.84076	6.39738	6.05049	5.27012	5.5256	4.48941
ENSG00000169991	8.09887	7.83788	8.38729	8.35182	7.29585	7.24173	6.18082
ENSG00000272084	3.82755	3.79366	3.69293	3.78187	3.11796	3.61926	3.73712
ENSG00000127481	8.77241	8.83383	8.82503	8.97308	8.79243	8.63185	8.56838
ENSG00000230424	0.825821	1.66669	2.21574	2.09465	2.39632	1.44666	2.21574
ENSG00000127463	7.06548	7.18779	6.94325	6.98054	6.81155	6.91219	6.53308
ENSG00000053372	5.70769	5.69075	5.37724	5.40019	5.37724	5.30721	5.43816
ENSG00000211454	3.52525	3.81918	3.16252	3.4543	2.31012	2.34641	3.06506
ENSG00000162482	5.37318	6.14588	4.83495	3.9419	2.79686	3.08922	2.21574
ENSG00000270728	2.90853	3.03423	3.03423	3.15194	2.64471	2.66259	1.44666
ENSG00000053371	5.91018	6.05979	6.1233	5.94495	5.76369	5.78326	5.83256
ENSG00000200403	0.825821	0.941668	1.08179	1.84394	1.80285	1.12288	2.0309
ENSG00000040487	5.07905	5.12746	5.37625	5.23271	5.10487	5.44753	5.27425
ENSG00000077549	6.98534	7.06343	7.1041	6.96965	7.50045	7.35279	7.5841
ENSG00000240490	1.7588	0.941668	1.66669	1.73678	1.66669	1.38291	2.99689
ENSG00000173436	5.17854	5.28802	5.12746	5.09167	5.0711	5.01004	5.30721
ENSG00000226396	2.85809	2.90189	3.07114	3.15194	3.1952	3.08258	3.94438
ENSG00000158747	6.2434	6.14071	6.51918	6.28607	6.18896	6.29847	6.63126
ENSG00000158748	1.38291	2.06278	1.66669	1.73678	2.12653	1.84394	2.0309
ENSG00000162542	5.49753	5.97503	5.59468	5.64021	5.61758	5.80249	6.00219
ENSG00000169914	5.80478	5.93529	5.94582	5.99109	5.60705	5.56424	5.25097
ENSG00000188784	0.941668	0.941668	1.47854	1.28727	0.594126	0.396084	0.941668
ENSG00000188257	4.61449	5.03719	4.63838	4.0621	6.21181	6.90414	6.01773
ENSG00000127472	3.6293	4.05343	3.16791	3.16252	2.78181	3.32855	3.86631
ENSG00000117215	2.21574	1.66669	1.66669	1.35103	4.78497	5.06437	5.90398
ENSG00000158786	5.9642	5.62917	6.08524	5.89126	5.38556	5.55438	0.941668
ENSG00000227066	0.941668	1.35103	0.941668	0.594126	1.92319	2.09465	2.71532
ENSG00000187980	1.38291	0.099021	0.594126	0.594126	1.28727	2.21574	1.96134
ENSG00000225986	1.38291	0.099021	0.594126	0.198042	1.7588	2.0796	1.7588
ENSG00000162543	3.73039	3.28578	3.88514	4.04205	4.01675	3.64975	3.71513
ENSG00000158816	1.6146	1.35103	1.28727	1.58855	1.90412	2.88094	1.7588
ENSG00000162545	4.42676	4.70932	4.78196	4.94005	4.1795	4.33978	4.54455
ENSG00000090432	5.73039	5.98466	5.72296	5.6594	5.6892	5.71246	5.81282
ENSG00000183114	2.0309	2.34641	1.92319	2.5067	2.78913	2.73215	2.73987
ENSG00000158825	4.04205	4.04205	3.89278	4.15564	3.70202	4.0621	3.86631
ENSG00000158828	6.02574	6.08219	6.12077	6.00489	5.38616	5.7193	5.49039
ENSG00000117242	4.52086	4.37623	4.63106	4.47179	4.15951	4.19138	4.62092
ENSG00000244038	7.26757	7.42106	7.33616	7.15445	7.28482	7.56046	7.60499
ENSG00000117245	2.78181	2.22936	2.97049	2.71532	2.31012	3.43372	3.03423
ENSG00000189410	1.92319	1.92319	1.66669	1.86302	2.12653	3.43372	1.41478
ENSG00000127483	7.75263	7.69445	7.73568	7.75917	7.87242	7.94153	7.60674
ENSG00000075151	7.00843	6.80467	6.97141	7.11912	7.38555	7.17668	7.2896
ENSG00000233072	2.58731	2.74804	1.80285	2.71532	2.88094	2.5067	2.4518
ENSG00000236073	1.92319	1.66669	0.941668	1.86302	1.47854	2.20213	2.20213
ENSG00000235112	3.23652	3.28578	3.42958	3.26127	3.15194	2.95717	2.73215
ENSG00000117298	7.25242	7.26424	7.32807	7.34089	7.75662	7.81742	7.50165
ENSG00000236936	3.15194	3.26127	3.00962	3.43372	3.29079	3.50569	2.90189
ENSG00000231105	3.5911	3.55144	3.42958	3.49063	4.10582	3.9266	4.20691
ENSG00000227001	2.39632	2.22936	2.15841	2.0309	1.7588	0.767897	1.41478
ENSG00000142794	4.95474	5.21834	4.84508	4.7753	4.48072	4.61203	4.34672
ENSG00000162551	5.29176	6.38024	5.88692	5.6603	6.63884	6.29608	7.2011
ENSG00000233431	0.825821	1.35103	0	0.099021	1.28727	1.44666	2.33498
ENSG00000076864	4.63365	5.2788	4.61203	4.79572	3.5177	3.37336	2.89492
ENSG00000090686	6.91306	6.57718	6.71928	6.95783	7.16583	7.08061	7.10809
ENSG00000231978	2.21574	2.33498	2.47482	2.17346	2.48625	2.18708	2.5067
ENSG00000187942	3.8799	3.73039	3.76429	3.69901	3.404	4.12869	3.8444
ENSG00000142798	9.08846	9.21761	9.16633	9.19333	9.60248	9.81886	9.34464
ENSG00000232037	1.6146	2.0309	1.56251	1.35103	1.6146	2.0309	1.7588
ENSG00000218510	4.68595	4.45852	4.57405	4.31933	4.22946	4.71852	4.82697
ENSG00000070831	7.10995	7.16789	7.07189	6.96723	7.17927	7.05483	7.14784
ENSG00000230068	3.34174	3.59817	3.57662	3.55144	3.48672	3.70837	3.08922
ENSG00000271428	3.82755	3.36896	4.04413	3.90859	3.48672	3.36896	3.40826
ENSG00000271840	3.75493	3.72437	3.81106	3.96176	3.76115	3.69901	2.71532
ENSG00000162552	6.70841	6.65006	7.19478	6.63826	5.34908	5.64454	3.95893
ENSG00000184677	6.69046	6.47214	6.63884	6.73387	7.05158	7.14315	7.13277
ENSG00000237200	1.92319	1.86302	1.80285	2.32255	1.92319	2.87278	2.22936
ENSG00000070886	0.941668	1.47854	0.099021	0.198042	2.73987	0.767897	1.44666
ENSG00000173372	5.78527	5.74906	5.75435	6.09611	7.13199	7.46167	8.70836
ENSG00000159189	5.75203	5.53734	5.69347	5.81062	7.23397	7.39891	8.48606
ENSG00000173369	5.59517	5.33912	5.34236	5.52616	7.00076	7.52409	8.83383
ENSG00000133216	5.34588	4.93556	4.50385	4.91605	6.01269	5.76736	5.91618
ENSG00000225952	1.7588	0.594126	0.941668	1.16398	1.92319	1.16398	1.44666
ENSG00000004487	6.74717	6.61716	6.73092	6.71928	6.83099	6.71557	6.74303
ENSG00000240553	2.28289	2.74804	2.33498	2.90189	2.38489	2.56824	2.22936
ENSG00000169641	6.81857	6.66974	6.72662	6.97286	7.05046	6.83363	6.924
ENSG00000229010	3.52525	3.05311	3.31449	3.32371	3.38703	3.62616	3.30001
ENSG00000206935	1.7588	0.941668	1.28727	2.18708	1.84394	1.38291	1.44666
ENSG00000252578	1.6146	1.47854	0.099021	1.16398	0.594126	1.16398	1.44666
ENSG00000179546	0.941668	0.594126	0.495105	1.38291	0	0.767897	3.02205
ENSG00000261326	5.82289	5.71504	5.96085	5.81446	5.95358	5.77803	5.41886
ENSG00000125944	7.47154	7.28118	7.4657	7.45632	7.6141	7.3212	7.24789
ENSG00000125945	6.54592	6.29427	6.51183	6.46346	6.33705	6.35825	6.3463
ENSG00000249087	4.33978	4.17355	4.33312	4.24651	4.31933	4.42533	4.38906
ENSG00000271420	0.883744	2.48625	2.40776	2.20213	1.53646	1.38291	0.941668
ENSG00000204219	5.88346	6.06603	6.29155	6.1193	5.29379	5.49457	4.3002
ENSG00000232482	1.6146	2.48625	2.44037	2.21574	1.28727	1.38291	0.941668
ENSG00000088280	7.19897	7.3524	7.46117	7.37316	6.83569	6.92086	6.23424
ENSG00000007968	5.44257	5.5178	5.66497	5.43575	5.90652	5.5575	5.08538
ENSG00000117318	5.75435	5.65404	5.59706	5.77133	5.86261	6.1193	6.05901
ENSG00000197880	0.825821	0	0.941668	1.16398	1.28727	1.92319	2.73215
ENSG00000142676	8.49809	8.26773	8.36836	8.3495	8.48255	8.27703	8.82202
ENSG00000011007	6.43637	6.55155	6.52358	6.52358	6.56565	6.55664	6.39056
ENSG00000236810	2.74804	2.68864	2.85809	2.73215	2.87278	2.53773	3.1952
ENSG00000057757	6.33398	6.43133	6.30068	6.24887	5.98604	6.13667	5.97859
ENSG00000011009	5.94582	6.1352	5.9472	5.80249	5.68164	5.98184	5.98144
ENSG00000117308	5.87444	6.22537	5.70614	5.39253	5.03054	5.23949	5.01637
ENSG00000117305	5.5256	5.70951	5.68688	5.55542	5.44753	5.46733	5.83295
ENSG00000179163	5.52768	5.43642	5.47895	5.58306	6.08374	6.2745	7.07682
ENSG00000188822	1.6146	1.31915	1.7588	1.47854	4.1795	4.47038	5.32364
ENSG00000229106	0.198042	0.941668	0.941668	0	3.04031	3.20541	3.94438
ENSG00000232557	0.198042	0	0.099021	0	0.941668	2.0309	2.33498
ENSG00000189266	5.95358	5.80859	5.71152	5.73389	5.87047	5.76857	5.85854
ENSG00000188529	7.15213	6.94966	7.0384	7.23479	7.25812	6.95404	6.86063
ENSG00000142661	3.98603	4.38273	4.42533	4.57677	4.33978	4.45403	2.48625
ENSG00000142677	6.25609	6.32526	6.26253	6.50169	5.41434	5.63188	2.0309
ENSG00000185436	5.22043	5.43642	5.52364	5.46021	4.89431	5.28662	5.29041
ENSG00000232298	3.16252	3.36896	2.95052	3.63994	2.22936	2.58731	0.941668
ENSG00000158055	6.8731	7.24114	6.90793	7.3941	6.03561	6.44208	1.80285
ENSG00000001460	4.93272	5.04155	4.9929	4.97167	4.33978	4.59644	4.10791
ENSG00000001461	6.69279	7.02885	6.79945	6.88806	6.25535	6.31705	6.08078
ENSG00000117602	6.29268	6.33268	6.5298	6.53102	6.2521	5.97147	5.87653
ENSG00000184454	3.04031	4.17742	3.02788	3.11213	2.93583	2.72349	3.60219
ENSG00000133226	6.83054	6.79479	6.82096	6.92086	6.91266	6.71422	6.66174
ENSG00000169504	7.22969	7.18012	7.00033	7.24727	7.40797	7.63324	7.66941
ENSG00000020633	5.56855	5.56034	5.75435	6.02982	6.44421	6.37957	6.67086
ENSG00000278034	0.941668	1.31915	0.099021	0.65205	0.594126	1.53646	1.44666
ENSG00000229162	2.68864	1.66669	2.09465	1.73678	2.93583	2.87278	3.20541
ENSG00000117614	5.39443	5.2113	5.46506	5.69874	5.75245	5.44349	5.70214
ENSG00000117616	7.18269	7.10799	7.23458	7.22249	7.28245	7.44664	7.08377
ENSG00000272432	1.7588	2.85076	2.97049	1.97817	2.35884	2.7567	2.58731
ENSG00000261349	2.90853	2.7567	1.53646	2.90853	2.15841	0.396084	0.941668
ENSG00000187010	3.77279	4.08446	2.95717	3.56238	3.68278	0.396084	1.44666
ENSG00000183726	6.3842	6.51878	6.44162	6.42243	6.59457	6.48825	6.70342
ENSG00000188672	1.44666	1.86302	2.09465	1.92319	1.86302	1.38291	0.941668
ENSG00000204178	5.79525	5.72103	5.73302	6.05377	5.97297	5.93596	6.16873
ENSG00000157978	6.31352	6.62081	6.54803	6.29032	6.40516	6.50446	6.45907
ENSG00000225643	2.74804	2.06278	2.65337	2.21574	1.86302	1.92319	2.58731
ENSG00000117643	5.44697	5.78489	5.78921	5.64245	6.03045	6.23322	6.06732
ENSG00000233478	3.56936	3.12896	3.29079	3.36896	3.71151	3.54365	4.12869
ENSG00000162430	6.44665	6.4734	6.477	6.36763	6.82713	6.99311	7.20171
ENSG00000228172	3.38703	3.71151	3.59446	2.83606	2.44037	2.72349	2.95717
ENSG00000117640	6.48627	6.65937	6.29268	6.13723	5.63138	5.73081	5.62871
ENSG00000127423	2.87278	2.83606	2.58731	2.48625	3.47413	2.32255	2.31012
ENSG00000182749	6.1352	6.2538	6.13582	5.99019	5.57874	5.75435	4.70932
ENSG00000117632	5.81942	5.56131	5.84231	5.7633	6.41176	5.66844	5.84041
ENSG00000158006	6.02673	6.05049	6.02642	5.69959	5.38556	5.18572	5.37253
ENSG00000158008	4.54726	5.58024	4.66782	4.87502	3.06506	3.04031	1.44666
ENSG00000158014	3.11796	3.9419	3.404	2.97049	2.38489	1.71476	1.58855
ENSG00000158022	2.62683	3.5911	2.79686	3.53629	1.92319	3.04031	2.22936
ENSG00000175087	5.83373	5.85696	5.61901	5.5288	5.20148	5.26356	5.49978
ENSG00000197245	3.95409	3.8799	3.90859	3.8799	3.56238	3.90859	4.2701
ENSG00000236782	2.20213	1.44666	2.4518	1.16398	1.6146	2.0309	1.56251
ENSG00000142684	2.20213	2.40776	2.4518	2.37246	2.53773	2.20213	3.35148
ENSG00000142675	5.48815	5.47593	5.58406	5.14639	4.80292	5.36182	4.80739
ENSG00000130695	5.78921	5.80478	5.77803	5.88692	5.60181	5.67033	5.47255
ENSG00000270733	1.7588	2.62683	1.84394	1.28727	1.28727	1.38291	2.2965
ENSG00000142669	6.28791	6.13052	6.33398	6.33245	6.6919	6.82589	6.65493
ENSG00000158062	5.55339	5.62871	5.6892	5.77651	5.95092	5.95025	5.66683
ENSG00000169442	3.90859	3.5095	4.43902	4.24439	6.03429	5.88657	7.13655
ENSG00000176092	6.82178	6.81559	7.08676	6.99766	5.97245	6.08017	3.61926
ENSG00000225854	2.74804	2.53773	2.80502	2.72349	1.97817	2.32255	1.44666
ENSG00000176083	0.825821	1.31915	2.5067	2.48625	2.58731	3.16791	3.9419
ENSG00000131914	0	0.941668	0.941668	1.53646	0.594126	1.16398	1.58855
ENSG00000117682	6.46188	6.5495	6.62268	6.446	6.3909	6.53018	6.44525
ENSG00000223583	2.06278	2.8274	2.85809	2.83606	2.55902	2.58731	2.96352
ENSG00000225891	3.4543	3.34174	3.21544	2.92948	3.15194	3.38703	3.11213
ENSG00000198830	5.60705	5.64095	5.87444	5.74705	5.78116	5.72476	5.54548
ENSG00000117676	6.59631	6.72979	6.46606	6.23925	6.67258	6.72373	6.97326
ENSG00000243905	0.941668	0.941668	0.65205	0.099021	1.28727	1.92319	3.35148
ENSG00000260063	2.37246	3.08922	2.48625	2.33498	2.65337	2.35884	2.87278
ENSG00000117713	7.66619	7.71213	7.76323	7.7244	7.83528	7.92953	7.83868
ENSG00000060642	5.83037	6.16677	5.83037	5.53784	5.20775	5.26947	5.37004
ENSG00000241188	0.825821	1.35103	1.53646	1.28727	0.594126	0.396084	1.44666
ENSG00000204160	6.1744	6.15131	6.33727	6.11779	6.4281	6.75943	6.94313
ENSG00000175793	8.49118	8.35678	8.79718	8.53382	8.01292	8.71739	3.62616
ENSG00000142751	5.87083	5.9631	5.96713	5.90121	5.80129	5.76736	5.82837
ENSG00000198746	4.79051	5.06437	4.89822	4.92534	4.86602	5.04155	4.98854
ENSG00000090273	6.02948	6.26073	6.06161	5.9476	6.04068	6.08524	5.99822
ENSG00000131910	2.06278	3.34174	1.58855	2.72349	0.941668	0.396084	1.44666
ENSG00000175707	5.78116	6.2502	5.72253	5.48986	4.15951	4.20488	1.92319
ENSG00000172746	1.7588	1.86302	1.53646	0.099021	0	0.396084	1.44666
ENSG00000224064	1.66669	1.84394	1.53646	1.16398	0	0.396084	0.941668
ENSG00000225294	1.92319	1.41478	1.53646	1.47854	0	0.396084	0.941668
ENSG00000253368	4.1795	4.56464	4.87599	4.37462	3.50569	3.52525	1.84394
ENSG00000158246	6.45222	6.39624	6.8813	6.64788	5.74369	6.31548	3.05311
ENSG00000090020	6.23622	6.43186	6.18949	6.2583	6.03226	6.28868	6.25647
ENSG00000142784	6.92431	7.10721	7.11503	7.01036	6.59788	6.82787	6.74685
ENSG00000252098	0.825821	0.594126	1.58855	1.20508	1.58855	1.12288	0.941668
ENSG00000243659	2.48625	2.0309	1.92319	2.22936	0	1.12288	1.44666
ENSG00000186501	5.86796	6.06603	5.95983	5.78921	5.70214	5.97332	5.92466
ENSG00000206888	0.825821	0.941668	0.709973	0.594126	1.7588	1.38291	0.941668
ENSG00000241547	2.87278	2.88094	2.87278	1.97817	2.95717	2.85809	3.1952
ENSG00000142765	7.17745	7.29451	7.55742	7.44259	6.94624	7.3323	6.59881
ENSG00000142733	7.16691	7.37316	7.69907	7.55162	6.93742	7.08587	6.0146
ENSG00000142748	2.20213	2.40776	2.32255	1.20508	2.2965	2.65337	4.22946
ENSG00000174950	4.40515	4.35825	4.7753	4.1795	3.76115	4.09499	0.941668
ENSG00000181773	0.825821	2.32255	1.31915	2.78913	1.44666	1.53646	2.2965
ENSG00000158195	7.62996	7.68602	7.72694	7.70085	7.62269	7.69036	7.67566
ENSG00000241169	3.5911	3.40826	3.43372	3.15194	3.47413	3.49425	3.76115
ENSG00000237429	1.84394	1.35103	1.84394	1.47854	1.58855	1.16398	0.941668
ENSG00000126705	6.8605	6.83321	7.14501	7.0413	6.46188	6.74685	6.3401
ENSG00000000938	4.5403	3.96176	4.35472	4.42065	6.31705	6.14729	6.4872
ENSG00000235912	0.941668	0	1.53646	0.594126	0.594126	0.594126	1.6146
ENSG00000126709	4.73903	4.5111	4.59921	4.83112	6.30351	5.90233	6.15055
ENSG00000225886	1.66669	2.0309	1.28727	1.90412	2.77364	1.92319	2.0309
ENSG00000009780	5.38024	5.34423	5.32302	5.55148	5.20775	5.02566	5.15304
ENSG00000231344	0.941668	1.41478	1.80285	2.33498	1.90412	2.12653	1.44666
ENSG00000230833	2.0796	1.66669	2.22936	2.44037	2.40776	1.16398	2.22936
ENSG00000117758	6.63666	6.56008	6.45244	6.55609	6.53644	6.40371	6.74354
ENSG00000269971	2.15841	2.83606	2.48625	2.78181	2.73215	2.65337	2.73215
ENSG00000270031	0.941668	1.66669	0.825821	1.16398	1.92319	1.53646	1.44666
ENSG00000117751	5.96939	5.94357	5.93362	5.81942	5.98043	5.90886	6.10747
ENSG00000252947	3.12896	3.28578	3.15194	3.08258	2.40776	2.97049	5.14639
ENSG00000130775	5.04974	4.78497	4.88156	5.54394	7.34089	7.26289	7.52548
ENSG00000117748	5.62917	5.60556	5.65896	5.35703	5.64095	5.8005	6.03943
ENSG00000130768	3.1952	2.97049	2.72349	2.73215	3.61926	4.59772	4.95562
ENSG00000158156	4.74108	4.7753	4.50977	4.65459	4.6171	5.00423	5.30154
ENSG00000158161	6.48019	6.2822	6.15319	6.32995	6.39959	6.39692	6.44303
ENSG00000238231	2.64471	1.96134	2.22936	2.65337	2.85809	2.32255	2.87278
ENSG00000240750	2.15841	2.64471	2.32255	2.44037	2.88759	2.64471	2.64471
ENSG00000169403	5.01866	5.52616	5.20775	5.53119	6.74354	6.71865	6.98262
ENSG00000126698	5.81404	5.63138	5.75484	5.77004	6.05001	5.90576	6.10374
ENSG00000130770	6.05742	5.93809	6.12459	5.89477	5.86641	5.98604	5.97038
ENSG00000270605	3.23652	3.59817	3.29079	3.4543	3.35148	4.2701	4.10985
ENSG00000130766	5.2113	5.13349	5.14327	5.19158	5.15231	5.89769	5.61532
ENSG00000130772	4.80508	5.17996	4.91605	4.69772	4.73444	5.08124	5.03983
ENSG00000204138	6.61212	6.61194	6.58509	6.7609	6.46106	6.31859	6.1986
ENSG00000206779	1.66669	1.41478	1.58855	2.33498	1.6146	1.38291	2.33498
ENSG00000229820	2.64471	2.90189	2.58731	2.5067	2.09465	2.38489	3.16252
ENSG00000221216	1.66669	1.6146	0.825821	1.7588	1.28727	0	1.44666
ENSG00000180198	5.80171	5.79705	5.70816	5.66888	5.74537	5.97431	5.7347
ENSG00000242125	6.2538	6.07263	6.1754	6.17303	6.58603	6.34354	6.06732
ENSG00000200087	8.74967	9.09789	8.74187	8.38366	8.62144	8.90406	10.037
ENSG00000231468	1.66669	2.12653	2.12653	1.28727	2.0309	1.73678	1.96134
ENSG00000279443	0.709973	1.96134	2.22936	2.11148	1.44666	1.73678	1.97817
ENSG00000180098	5.38145	5.58406	5.64095	5.64649	5.54051	5.59468	5.62361
ENSG00000197989	5.47363	5.08987	5.60648	5.57153	5.79705	5.72296	5.67954
ENSG00000221539	2.0796	2.12653	2.11148	1.73678	2.2965	2.38489	2.73215
ENSG00000120656	4.94909	5.07268	5.00683	4.94005	4.98854	5.1909	5.41503
ENSG00000188060	2.54916	2.64471	2.33498	2.98321	4.10371	4.15564	5.10887
ENSG00000229388	1.66669	2.20213	2.33498	1.96134	1.44666	2.14158	2.5067
ENSG00000162419	5.62269	5.50029	5.6144	5.71791	5.68121	5.6603	5.95358
ENSG00000198492	6.52124	6.35581	6.4478	6.57191	6.52891	6.43715	6.39156
ENSG00000116329	0	1.35103	0.594126	0	0.594126	1.73678	1.44666
ENSG00000159023	7.09234	6.95759	6.96723	7.04347	7.2307	6.95783	7.21815
ENSG00000225616	0.941668	1.84394	0.594126	0.594126	2.06278	1.35103	2.5067
ENSG00000277958	1.44666	1.44666	1.16398	1.8821	1.44666	1.16398	1.97817
ENSG00000253304	4.24077	4.32951	4.45403	4.40335	4.50385	4.81874	4.9929
ENSG00000225750	2.33498	2.52714	2.11148	2.14158	2.66259	2.56824	1.97817
ENSG00000116350	7.14784	6.94785	7.09878	7.2064	7.37949	7.2051	6.96806
ENSG00000116353	5.60455	5.44349	5.38024	5.41768	4.95474	5.23746	5.03897
ENSG00000237934	2.83606	2.20213	3.11796	2.83606	2.14158	2.64471	1.97817
ENSG00000060656	5.95195	6.11612	6.20679	6.51126	5.77803	5.88382	6.22031
ENSG00000230523	0.65205	0.709973	0.941668	1.12288	1.28727	1.35103	1.44666
ENSG00000162510	2.33498	1.84394	0.941668	1.96134	1.7588	2.15841	1.44666
ENSG00000186056	3.71151	3.92424	4.2276	3.97653	3.46258	4.16354	3.69901
ENSG00000162511	5.91087	5.70432	5.80593	5.94495	7.96936	8.00739	8.97991
ENSG00000162512	6.41697	6.68028	6.26612	6.23424	6.92112	7.1881	8.16821
ENSG00000134644	7.49915	7.59042	7.59042	7.58838	7.41119	7.43271	7.44199
ENSG00000237329	2.98321	3.38202	3.1952	2.77364	3.23652	3.29079	2.71532
ENSG00000232768	2.39632	2.22936	2.12653	2.39632	2.73987	2.44037	2.5067
ENSG00000084628	1.84394	2.48625	2.5067	2.40776	1.6146	1.73678	0.941668
ENSG00000060688	5.82777	5.94462	5.79435	5.77133	5.8986	5.87876	6.03094
ENSG00000229447	2.39632	3.00962	2.11148	2.58731	2.72349	2.14158	2.32255
ENSG00000121766	5.27425	5.23203	5.27152	5.1189	5.01553	4.96642	5.40232
ENSG00000229044	0.941668	1.86302	1.47854	1.92319	0.941668	1.35103	1.44666
ENSG00000121769	3.44961	3.54365	3.59817	3.8799	3.46661	3.84168	4.51547
ENSG00000168528	6.8709	6.78082	6.8203	6.47098	5.90886	5.81748	4.65459
ENSG00000215899	2.71532	2.98321	2.11148	2.21574	0.941668	0	0.941668
ENSG00000260386	4.72555	4.7514	4.4376	3.62616	2.95052	2.64471	2.91586
ENSG00000284543	4.68595	4.80616	4.40026	3.68585	3.44145	3.28578	2.91586
ENSG00000229167	1.44666	0.941668	1.6146	1.12288	0	0.65205	0.941668
ENSG00000142910	6.44187	6.33705	6.18468	6.14517	6.21115	6.33553	6.00188
ENSG00000121764	3.51331	3.37336	3.4543	3.80805	3.12896	2.99689	3.02205
ENSG00000162517	6.31305	6.43919	6.57524	6.28966	6.12021	6.28244	6.36092
ENSG00000235790	3.72437	3.11213	3.66991	3.59817	3.84168	3.61926	4.11188
